valid_time_utc,lead_hour,variable,status,n,rmse,bias,mae,p95_abs,p99_abs,max_abs,corr,finite_fraction,cpu_shape,gpu_shape,reason,cpu_file,gpu_file
2026-04-29T23:00:00+00:00,5,RAINNC,OK,8344,0.0029742316443746807,7.216018446858137e-05,7.216018446858137e-05,0.0,0.0,0.23327898979187012,,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,T,OK,367136,5.056836221255398,-0.8687805281181671,3.913359470379069,10.274299621582031,13.12705841064454,17.9476318359375,0.9971776329994807,1.0,"[44, 56, 149]","[44, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,U,OK,369600,3.809612397219971,0.18993285523725387,2.785408366093842,8.548183059692382,12.39663356781006,15.548319220542908,0.9342873322780022,1.0,"[44, 56, 150]","[44, 56, 150]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,V,OK,373692,7.120336768499038,-1.7748674450330149,5.172743687714542,16.500434350967407,22.353974708318724,30.040152549743652,-0.0423706247406385,1.0,"[44, 57, 149]","[44, 57, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-29T23:00:00+00:00,5,W,OK,375480,0.12700101570263225,-0.022399490129422016,0.08841136484669988,0.27020657900720835,0.41807202354073525,1.3405998349189758,0.14943857182159465,1.0,"[45, 56, 149]","[45, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-29_23:00:00
2026-04-30T00:00:00+00:00,6,T2,OK,8344,1.2806824682030584,0.5149466166217398,0.5325804735075822,3.33595275878906,6.353977050781242,7.331298828125,0.855873968255238,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,U10,OK,8344,3.152797965278062,-2.5287238116509743,2.721951563921544,5.646944576501847,7.131532303094861,8.641205549240112,0.530543497027409,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,V10,OK,8344,2.428259011094203,1.277832365550259,1.9281550517531385,4.867215049266812,7.125095419883723,9.770501136779785,0.3713904023948665,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,PSFC,OK,8344,199.51698817952524,186.3554191260187,186.3554191260187,315.11484375,348.29398437499987,366.8515625,0.9996073784211795,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,RAINNC,OK,8344,0.0029742316443746807,7.216018446858137e-05,7.216018446858137e-05,0.0,0.0,0.23327898979187012,,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,T,OK,367136,6.137945720917909,-0.7877356230739851,4.744501739976754,13.097152709960938,15.95487823486329,18.39776611328125,0.9956338644301995,1.0,"[44, 56, 149]","[44, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,U,OK,369600,3.9066865161756485,-0.18975089002438167,2.9729556868390867,7.956160336732863,12.775651011466987,19.48879337310791,0.9423459372521953,1.0,"[44, 56, 150]","[44, 56, 150]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,V,OK,373692,6.2147501101515426,-0.1296019266129197,4.490998864456598,13.567565035820012,21.488263854980474,26.945651054382324,-0.05067614747548992,1.0,"[44, 57, 149]","[44, 57, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T00:00:00+00:00,6,W,OK,375480,0.09667566397757046,-0.019416207906040796,0.06628854665908537,0.20545318545773625,0.31377916132565625,1.3063628673553467,0.16901915393147968,1.0,"[45, 56, 149]","[45, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_00:00:00
2026-04-30T01:00:00+00:00,7,T2,OK,8344,1.3914606474197313,0.5700885337471162,0.5939680851088731,3.5361709594726554,6.66886474609375,7.48345947265625,0.831694411160072,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,U10,OK,8344,3.8899264983394795,-3.25769365562663,3.4541977963505177,6.465966486930847,7.504183723926541,10.052679538726807,0.5694755178323933,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,V10,OK,8344,1.9442048546675552,0.29700748317053777,1.5656236143465547,3.7617981672286978,5.4212858274579,8.549118041992188,0.4393717373354602,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,PSFC,OK,8344,169.0766948649806,151.70109977978188,151.72494737985377,275.030859375,301.869296875,321.8515625,0.9995695293945975,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,RAINNC,OK,8344,0.0029742316443746807,7.216018446858137e-05,7.216018446858137e-05,0.0,0.0,0.23327898979187012,,1.0,"[56, 149]","[56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,T,OK,367136,6.122110856884691,-0.48676202270819025,4.750232763613755,13.5853271484375,16.156126403808596,17.308197021484375,0.995503995514088,1.0,"[44, 56, 149]","[44, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,U,OK,369600,3.8982502650421003,-0.9615674029777367,3.030226306977204,7.190156269073485,12.618556642532361,19.32642364501953,0.9506582567202057,1.0,"[44, 56, 150]","[44, 56, 150]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,V,OK,373692,7.235913683625726,1.5340818815389503,4.849860272375885,17.842521142959598,25.547959308624282,30.63761615753174,-0.15534338021599442,1.0,"[44, 57, 149]","[44, 57, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
2026-04-30T01:00:00+00:00,7,W,OK,375480,0.07554838224597092,0.0048506791785251375,0.05202374332294915,0.15764116551727056,0.24939134282991307,1.2816246151924133,0.19655136145610483,1.0,"[45, 56, 149]","[45, 56, 149]",,/mnt/data/canairy_meteo/runs/wrf_l2_backfill_output/20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00,/tmp/v0120_powered_tost_runs/l2_d02_20260429_18z_l2_72h_20260524T204451Z/wrfout_d02_2026-04-30_01:00:00
