Range,Style,Total Proj Time (ns),Total Range Time (ns),Range Instances,Proj Avg (ns),Proj Med (ns),Proj Min (ns),Proj Max (ns),Proj StdDev (ns),Total GPU Ops,Avg GPU Ops,Avg Range Lvl,Avg Num Child
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.390#",PushPop,212061,1296233,270,785.4,800.0,736,832,16.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.391#",PushPop,212031,1322102,270,785.3,800.0,768,832,17.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.394#",PushPop,212031,1450797,270,785.3,800.0,768,864,16.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.338#",PushPop,212029,1328859,270,785.3,800.0,736,832,17.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.349#",PushPop,211837,1332520,270,784.6,800.0,768,832,16.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.339#",PushPop,210910,1451816,270,781.1,768.0,736,3168,148.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.374#",PushPop,210910,1613969,270,781.1,768.0,736,1408,60.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.334#",PushPop,210812,1370443,270,780.8,768.0,736,2720,126.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.382#",PushPop,210620,1399139,270,780.1,768.0,736,2752,122.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.368#",PushPop,209632,1430780,270,776.4,768.0,736,2560,110.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.315#",PushPop,209597,1346727,270,776.3,768.0,736,1696,59.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.311#",PushPop,209535,1555282,270,776.1,768.0,736,2368,100.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.314#",PushPop,209533,1431299,270,776.0,768.0,736,2016,78.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.318#",PushPop,209472,1336702,270,775.8,768.0,736,1280,38.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.384#",PushPop,209468,1527558,270,775.8,768.0,736,1184,31.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.365#",PushPop,209407,1473773,270,775.6,768.0,736,1408,52.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.313#",PushPop,209343,1546196,270,775.3,768.0,736,1632,55.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.1#",PushPop,209249,1423809,270,775.0,768.0,736,896,23.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.360#",PushPop,209119,1440224,270,774.5,768.0,736,800,17.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.326#",PushPop,209087,1472210,270,774.4,768.0,736,864,18.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.337#",PushPop,208990,1429409,270,774.0,768.0,736,832,17.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.328#",PushPop,208961,1389319,270,773.9,768.0,736,800,18.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.325#",PushPop,208956,1349409,270,773.9,768.0,736,800,16.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.332#",PushPop,208928,1488064,270,773.8,768.0,736,832,19.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.352#",PushPop,208896,1346083,270,773.7,768.0,736,864,18.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.312#",PushPop,208798,1383653,270,773.3,768.0,736,1120,28.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.330#",PushPop,208763,1515243,270,773.2,768.0,736,831,17.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.316#",PushPop,208605,1430289,270,772.6,768.0,736,800,17.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.333#",PushPop,208542,1512139,270,772.4,768.0,736,800,17.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.322#",PushPop,208383,1468254,270,771.8,768.0,736,800,18.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.320#",PushPop,208319,2125507,270,771.6,768.0,736,801,18.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.356#",PushPop,208319,1432696,270,771.6,768.0,736,896,20.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.327#",PushPop,208287,1455654,270,771.4,768.0,736,800,17.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.329#",PushPop,208223,2309212,270,771.2,768.0,736,1216,32.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.331#",PushPop,208222,1406225,270,771.2,768.0,736,1280,36.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.342#",PushPop,208160,1600511,270,771.0,768.0,736,1248,34.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.335#",PushPop,208158,1483091,270,771.0,768.0,736,1056,25.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.362#",PushPop,208127,1510243,270,770.8,768.0,736,800,19.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.324#",PushPop,208064,1466949,270,770.6,768.0,736,832,18.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.321#",PushPop,208000,1420924,270,770.4,768.0,736,800,19.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.323#",PushPop,207999,1405389,270,770.4,768.0,736,864,20.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.350#",PushPop,207968,1423594,270,770.3,768.0,736,801,19.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.319#",PushPop,207931,1435651,270,770.1,768.0,736,800,18.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.359#",PushPop,207900,1399073,270,770.0,768.0,736,800,18.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.317#",PushPop,207838,1444572,270,769.8,768.0,736,800,17.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.377#",PushPop,207484,1402597,270,768.5,768.0,736,800,16.8,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_compare_divide_fusion#,PushPop,183649,277633,8,22956.1,21760.0,16544,32736,5831.6,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_divide_fusion.6#,PushPop,180928,27560,8,22616.0,22288.0,20320,24896,1416.8,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.123#,PushPop,175360,443005,8,21920.0,20160.0,6496,58816,16521.9,20,2.5,0.0,2.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.133#",PushPop,173056,1589999,270,640.9,640.0,608,896,25.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.134#",PushPop,172992,1535848,270,640.7,640.0,608,800,26.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/iota,hlo_op=wrapped_iota.3#",PushPop,167072,2368668,270,618.8,608.0,576,896,29.2,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=copy#,PushPop,166967,356193,48,3478.5,2784.0,2688,5344,971.1,48,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/iota,hlo_op=wrapped_iota.4#",PushPop,166207,4123058,270,615.6,608.0,576,671,18.0,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.46#,PushPop,163616,306694,8,20452.0,21088.0,12032,30144,5943.7,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.1#,PushPop,149984,2158231,182,824.1,768.0,736,1664,135.9,182,1.0,1.0,0.0
TSL:Thunk:#hlo_op=copy.3914#,PushPop,149408,999994,180,830.0,800.0,768,1408,88.3,180,1.0,2.0,0.0
TSL:Thunk:#hlo_op=copy.3923#,PushPop,144962,899797,180,805.3,800.0,768,832,20.4,180,1.0,2.0,0.0
TSL:Thunk:#hlo_op=copy.3913#,PushPop,143744,1840396,180,798.6,800.0,768,992,40.7,180,1.0,2.0,0.0
TSL:Thunk:#hlo_op=copy.3922#,PushPop,142624,969576,180,792.4,800.0,768,832,17.4,180,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_divide_multiply_slice_subtract_fusion#,PushPop,142017,334333,8,17752.1,15552.0,10400,28544,6898.8,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_transpose_fusion.2#,PushPop,140064,389943,8,17508.0,15008.0,9664,28928,6258.7,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_compare_divide_fusion#,PushPop,139552,29290,8,17444.0,16544.0,16448,20096,1579.1,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.121#,PushPop,138880,377723,8,17360.0,19248.0,5536,31328,8748.9,20,2.5,0.0,2.0
TSL:XlaModule:#hlo_module=loop_multiply_fusion.15#,PushPop,134688,265682,8,16836.0,16448.0,11520,23136,4300.0,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_divide_multiply_slice_fusion.4#,PushPop,134304,290412,8,16788.0,14480.0,10368,28736,5955.8,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.122#,PushPop,130624,387883,8,16328.0,15888.0,7264,25632,7501.3,20,2.5,0.0,2.0
TSL:XlaModule:#hlo_module=loop_multiply_slice_subtract_fusion#,PushPop,129473,322613,8,16184.1,15504.0,6592,22400,5503.6,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_add_subtract_fusion.1#,PushPop,128640,242953,8,16080.0,14960.0,11360,27136,5659.9,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.126#,PushPop,127840,340792,8,15980.0,16208.0,6240,23872,6371.8,20,2.5,0.0,2.0
TSL:Thunk:#hlo_op=input_transpose_fusion.46#,PushPop,120128,39532,8,15016.0,12288.0,10816,23552,4810.8,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(broadcast_in_dim)/broadcast_in_dim,hlo_op=wrapped_broadcast#",PushPop,119232,603895,99,1204.4,992.0,640,2624,570.1,99,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.124#,PushPop,112193,385134,8,14024.1,11856.0,4672,27265,8133.8,20,2.5,0.0,2.0
TSL:Thunk:#hlo_op=loop_multiply_fusion.15#,PushPop,99104,31220,8,12388.0,11648.0,11520,14464,1288.4,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_transpose_fusion.2#,PushPop,93472,46760,8,11684.0,9872.0,9664,15200,2669.6,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_divide_multiply_slice_fusion.4#,PushPop,91776,43521,8,11472.0,10368.0,10368,14016,1559.0,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_add_subtract_fusion.1#,PushPop,91648,28400,8,11456.0,11456.0,11328,11616,110.9,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_divide_multiply_slice_subtract_fusion#,PushPop,89217,51312,8,11152.1,10384.0,10305,13120,1140.3,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_slice_fusion.41#,PushPop,85728,522335,8,10716.0,9968.0,4448,17952,5474.1,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_multiply_slice_subtract_fusion#,PushPop,76096,46730,8,9512.0,6640.0,6592,16736,4153.6,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=copy.3918#,PushPop,72960,403124,90,810.7,800.0,768,1088,39.6,90,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_slice_subtract_fusion.4#,PushPop,72576,242612,8,9072.0,6544.0,3104,20128,6175.6,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.3927#,PushPop,72096,480025,90,801.1,800.0,768,832,20.6,90,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.38#,PushPop,70880,208532,8,8860.0,7872.0,3616,20608,5916.5,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_add_slice_fusion.1#,PushPop,70848,314643,8,8856.0,7328.0,2048,23968,7620.6,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.3917#,PushPop,70624,502042,90,784.7,768.0,768,960,30.0,90,1.0,2.0,0.0
TSL:Thunk:#hlo_op=copy.3926#,PushPop,70144,351866,90,779.4,768.0,736,800,16.8,90,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_slice_fusion.39#,PushPop,67168,239153,8,8396.0,5184.0,2848,19072,6041.7,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.52#,PushPop,64288,201432,8,8036.0,5792.0,3552,18752,5465.2,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(convert_element_type)/convert_element_type,hlo_op=wrapped_convert#",PushPop,57312,225160,33,1736.7,1088.0,800,4800,1130.9,33,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_slice_fusion.40#,PushPop,51680,32770,8,6460.0,5840.0,5792,8416,972.3,8,1.0,1.0,0.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=51#",PushPop,49920,735936,64,780.0,768.0,736,832,18.5,64,1.0,0.0,1.0
TSL:XlaModule:#hlo_module=loop_slice_fusion.25#,PushPop,41856,209282,8,5232.0,3120.0,1408,13536,4573.7,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_slice_fusion.41#,PushPop,40864,297682,8,5108.0,4480.0,4448,6368,890.4,8,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=129#",PushPop,36000,271173,24,1500.0,1456.0,1408,1984,126.7,24,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_scatter,program_id=307#",PushPop,33504,87601,4,8376.0,7776.0,2752,15200,6209.9,12,3.0,0.0,3.0
TSL:Thunk:#hlo_op=input_transpose_fusion.38#,PushPop,33184,31920,8,4148.0,3984.0,3584,5024,567.3,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=input_transpose_fusion.52#,PushPop,31712,29551,8,3964.0,3776.0,3552,4768,509.3,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_slice_subtract_fusion.4#,PushPop,30144,35310,8,3768.0,3136.0,3104,5248,903.0,8,1.0,1.0,0.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=121#",PushPop,28800,1128530,36,800.0,768.0,736,1056,74.2,36,1.0,0.0,1.0
"TSL:Thunk:#name=jit(add)/add,hlo_op=wrapped_add#",PushPop,28768,164132,21,1369.9,896.0,768,3712,1022.0,21,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit__reduce_max,program_id=265#",PushPop,27744,77901,2,13872.0,13872.0,8672,19072,7353.9,4,2.0,0.0,2.0
"TSL:Thunk:#name=jit(multiply)/mul,hlo_op=loop_multiply_fusion#",PushPop,27265,206431,30,908.8,800.0,736,2688,347.5,30,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_slice_fusion.39#,PushPop,26976,32221,8,3372.0,2864.0,2848,4320,716.3,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(arctan)/atan,hlo_op=loop_atan2_fusion#",PushPop,22784,93470,13,1752.6,1696.0,1536,2240,208.3,13,1.0,1.0,0.0
"TSL:Thunk:#name=jit(log)/log,hlo_op=wrapped_log#",PushPop,22432,174172,14,1602.3,1504.0,1504,2464,255.5,14,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_log,program_id=3#",PushPop,22432,339484,14,1602.3,1504.0,1504,2464,255.5,14,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_scatter,program_id=67#",PushPop,22304,84070,3,7434.7,6080.0,6016,10208,2402.0,9,3.0,0.0,3.0
"TSL:Thunk:#name=jit(subtract)/sub,hlo_op=wrapped_subtract#",PushPop,21856,131192,18,1214.2,928.0,800,3136,720.9,18,1.0,1.0,0.0
"TSL:Thunk:#name=jit(true_divide),hlo_op=loop_divide_fusion#",PushPop,21728,30630,3,7242.7,9440.0,1536,10752,4985.5,3,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_dynamic_slice_fusion#,PushPop,21408,230572,20,1070.4,880.0,800,2912,486.2,20,1.0,1.0,0.0
"TSL:Thunk:#name=jit(dynamic_slice)/dynamic_slice,hlo_op=wrapped_dynamic-slice#",PushPop,21088,332202,24,878.7,896.0,768,992,66.0,24,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=87#",PushPop,20672,181432,28,738.3,704.0,672,896,77.4,28,1.0,0.0,1.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion.122#,PushPop,19488,45820,8,2436.0,1872.0,1824,4352,913.4,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_add_slice_fusion.1#,PushPop,19392,64401,8,2424.0,2080.0,2048,3392,529.9,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion.124#,PushPop,19008,43631,8,2376.0,1920.0,1856,3744,721.2,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion.123#,PushPop,18496,50071,8,2312.0,1824.0,1792,3776,756.4,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion.125#,PushPop,17857,261142,8,2232.1,1840.0,1792,3168,583.6,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion.121#,PushPop,17728,49622,8,2216.0,1856.0,1824,3104,529.3,8,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=131#",PushPop,16512,76652,7,2358.9,2240.0,2208,2624,182.6,7,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_scatter,program_id=75#",PushPop,16384,51621,1,16384.0,16384.0,16384,16384,0.0,3,3.0,0.0,3.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion.126#,PushPop,16192,42890,8,2024.0,1680.0,1664,3040,526.9,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(multiply)/mul,hlo_op=wrapped_multiply#",PushPop,16160,143491,18,897.8,800.0,768,1920,276.3,18,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_multiply,program_id=5#",PushPop,15776,209231,18,876.4,832.0,800,1088,92.6,18,1.0,0.0,1.0
"TSL:Thunk:#name=jit(true_divide)/div,hlo_op=wrapped_divide#",PushPop,15360,92290,14,1097.1,1024.0,928,1312,155.5,14,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_broadcast_in_dim,program_id=127#",PushPop,14144,64241,6,2357.3,2320.0,2272,2528,94.2,6,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=145#",PushPop,14080,144602,14,1005.7,992.0,800,1152,86.7,14,1.0,0.0,1.0
"TSL:Thunk:#name=jit(sqrt)/sqrt,hlo_op=wrapped_sqrt#",PushPop,13633,79480,14,973.8,960.5,928,1120,49.7,14,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=259#",PushPop,13216,80630,4,3304.0,3264.0,3232,3456,102.4,4,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=257#",PushPop,13184,70630,4,3296.0,3280.0,3104,3520,207.4,4,1.0,0.0,1.0
TSL:Thunk:#hlo_op=input_reduce_fusion#,PushPop,12832,19780,2,6416.0,6416.0,6400,6432,22.6,2,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_dynamic_slice,program_id=69#",PushPop,12704,144350,14,907.4,896.0,864,960,23.8,14,1.0,0.0,1.0
TSL:Thunk:#hlo_op=loop_slice_fusion.25#,PushPop,12096,29390,8,1512.0,1408.0,1376,1824,171.7,8,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_sqrt,program_id=19#",PushPop,11521,139012,12,960.1,960.0,928,992,27.3,12,1.0,0.0,1.0
"TSL:Thunk:#name=jit(add),hlo_op=loop_add_fusion#",PushPop,11520,71731,5,2304.0,2720.0,800,3648,1119.5,5,1.0,1.0,0.0
"TSL:Thunk:#name=jit(true_divide)/div,hlo_op=loop_divide_fusion#",PushPop,11392,93282,10,1139.2,1056.0,928,1536,229.4,10,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_arctan,program_id=9#",PushPop,11232,113200,6,1872.0,1840.0,1696,2240,201.1,6,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_squeeze,program_id=71#",PushPop,10912,137123,14,779.4,768.0,736,896,36.8,14,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=249#",PushPop,10752,32431,1,10752.0,10752.0,10752,10752,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(clip),hlo_op=loop_minimum_fusion#",PushPop,10432,69331,9,1159.1,1152.0,896,1440,181.6,9,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_arctan,program_id=13#",PushPop,9536,92751,6,1589.3,1600.0,1536,1600,26.1,6,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=239#",PushPop,9440,32541,1,9440.0,9440.0,9440,9440,0.0,1,1.0,0.0,1.0
"TSL:Thunk:#name=jit(_where),hlo_op=loop_select_fusion#",PushPop,8864,46230,6,1477.3,1168.0,896,3104,849.4,6,1.0,1.0,0.0
"TSL:Thunk:#name=jit(add)/add,hlo_op=loop_add_fusion#",PushPop,8480,77390,10,848.0,800.0,768,960,71.2,10,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_dynamic_update_slice_fusion#,PushPop,7200,24460,8,900.0,928.0,704,992,87.9,8,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_convert_element_type,program_id=269#",PushPop,7072,61871,2,3536.0,3536.0,2272,4800,1787.6,2,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=61#",PushPop,6976,291881,9,775.1,768.0,768,800,14.1,9,1.0,0.0,1.0
TSL:Thunk:#hlo_op=loop_multiply_fusion#,PushPop,6528,27840,2,3264.0,3264.0,3168,3360,135.8,2,1.0,1.0,0.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_broadcast_in_dim,program_id=63#",PushPop,6496,63402,8,812.0,768.0,768,960,74.4,8,1.0,0.0,1.0
TSL:Thunk:#hlo_op=copy.2#,PushPop,6400,61060,8,800.0,768.0,736,896,61.7,8,1.0,1.0,0.0
"TSL:XlaModule:#hlo_module=jit_subtract,program_id=11#",PushPop,5504,88121,6,917.3,896.0,800,1120,115.7,6,1.0,0.0,1.0
"TSL:XlaModule:#prefix=args[0],hlo_module=jit_convert_element_type,program_id=267#",PushPop,5344,84021,7,763.4,768.0,736,800,22.1,7,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_add,program_id=7#",PushPop,5280,110020,6,880.0,864.0,768,1024,104.7,6,1.0,0.0,1.0
"TSL:XlaModule:#hlo_module=jit_true_divide,program_id=27#",PushPop,5216,83441,4,1304.0,1312.0,1280,1312,16.0,4,1.0,0.0,1.0
