Range,Style,Total Proj Time (ns),Total Range Time (ns),Range Instances,Proj Avg (ns),Proj Med (ns),Proj Min (ns),Proj Max (ns),Proj StdDev (ns),Total GPU Ops,Avg GPU Ops,Avg Range Lvl,Avg Num Child
TSL:XlaModule:#hlo_module=loop_divide_subtract_fusion#,PushPop,277120,394641,12,23093.3,21712.0,15648,31008,5334.3,18,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_transpose_fusion.5#,PushPop,272352,56850,12,22696.0,20512.0,19136,31328,4471.1,12,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.112#,PushPop,272320,342134,8,34040.0,36080.0,24608,42656,6571.0,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.5047#,PushPop,255713,1369290,90,2841.3,2784.0,2720,4608,246.2,90,1.0,3.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.53#,PushPop,250624,389441,8,31328.0,30960.0,19904,41728,8175.2,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=input_transpose_fusion.47#,PushPop,244896,39800,8,30612.0,26816.0,25504,42080,6590.3,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.70#,PushPop,240480,346413,8,30060.0,32416.0,20416,38048,6846.6,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=copy.4958#,PushPop,239584,372266,90,2662.0,2656.0,2592,2752,34.2,90,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_add_compare_divide_fusion#,PushPop,238016,326761,8,29752.0,25424.0,21376,57472,11742.8,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.323#",PushPop,234752,993103,270,869.5,832.0,768,6048,324.9,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=loop_divide_subtract_fusion#,PushPop,234176,45610,12,19514.7,17696.0,15616,28096,4653.4,12,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.347#",PushPop,234016,1072902,270,866.7,864.0,768,1760,80.5,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=input_transpose_fusion.112#,PushPop,233984,37210,8,29248.0,27824.0,24544,36448,5266.9,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.297#",PushPop,233249,951239,270,863.9,864.0,768,1088,49.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.295#",PushPop,232608,962023,270,861.5,864.0,768,1152,60.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.298#",PushPop,229728,977929,270,850.8,832.0,768,1120,60.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.302#",PushPop,227328,2893822,270,842.0,800.0,768,1824,97.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.334#",PushPop,226880,3011978,270,840.3,800.0,736,2272,141.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.329#",PushPop,224001,977846,270,829.6,800.0,736,1280,74.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.306#",PushPop,223488,2254210,270,827.7,800.0,768,1184,72.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.322#",PushPop,221824,5047491,270,821.6,800.0,736,1312,72.6,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_pad_fusion#,PushPop,220352,292674,8,27544.0,25184.0,23264,40224,6052.7,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.307#",PushPop,219840,1019723,270,814.2,800.0,768,1312,49.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.311#",PushPop,218048,2228955,270,807.6,800.0,768,1888,72.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.291#",PushPop,217536,944567,270,805.7,800.0,768,2080,101.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.321#",PushPop,217472,4923412,270,805.5,800.0,736,1152,51.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.315#",PushPop,217440,8229563,270,805.3,800.0,736,1920,79.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.346#",PushPop,217312,967287,270,804.9,800.0,768,1280,36.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.308#",PushPop,217216,986829,270,804.5,800.0,768,1216,38.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.320#",PushPop,217185,20981731,270,804.4,800.0,768,2176,90.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.353#",PushPop,216832,1053641,270,803.1,800.0,768,1088,29.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.296#",PushPop,216352,937425,270,801.3,800.0,768,992,33.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.351#",PushPop,216064,967450,270,800.2,800.0,768,2240,106.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.289#",PushPop,215904,948377,270,799.6,800.0,768,832,17.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.271#",PushPop,215872,999012,270,799.5,800.0,768,832,24.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.284#",PushPop,215648,944575,270,798.7,800.0,768,896,21.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.274#",PushPop,215488,933360,270,798.1,800.0,768,864,18.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.339#",PushPop,215297,943057,270,797.4,800.0,768,1824,69.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.345#",PushPop,215296,4044220,270,797.4,800.0,768,1088,31.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.336#",PushPop,215136,1014864,270,796.8,800.0,768,1088,31.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.280#",PushPop,214880,931896,270,795.9,800.0,768,832,16.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.301#",PushPop,214784,35299141,270,795.5,800.0,768,1792,72.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.309#",PushPop,214593,1247569,270,794.8,768.0,736,1088,43.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.348#",PushPop,214529,933846,270,794.6,800.0,768,832,24.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.318#",PushPop,214432,6622646,270,794.2,800.0,736,1824,78.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.352#",PushPop,214400,4510314,270,794.1,800.0,768,2016,79.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.278#",PushPop,214017,919576,270,792.7,800.0,768,832,18.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.290#",PushPop,213985,934937,270,792.5,800.0,768,896,23.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.327#",PushPop,213952,1217183,270,792.4,768.0,736,1600,74.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.286#",PushPop,213728,953168,270,791.6,800.0,768,896,21.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.317#",PushPop,213696,8079641,270,791.5,768.0,736,2272,96.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.277#",PushPop,213632,900060,270,791.2,800.0,736,1888,69.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.285#",PushPop,213600,891515,270,791.1,800.0,768,832,17.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.333#",PushPop,213504,1100490,270,790.8,800.0,768,1184,34.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.325#",PushPop,213472,963467,270,790.6,800.0,768,832,19.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.324#",PushPop,213440,962151,270,790.5,800.0,736,1152,31.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.281#",PushPop,213184,1876525,270,789.6,800.0,768,864,17.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.294#",PushPop,213088,981778,270,789.2,800.0,736,1024,29.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.340#",PushPop,213056,929027,270,789.1,800.0,768,832,19.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.288#",PushPop,212992,1026205,270,788.9,800.0,736,864,22.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.343#",PushPop,212992,1002816,270,788.9,800.0,736,1056,27.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.331#",PushPop,212896,904533,270,788.5,800.0,768,864,21.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.310#",PushPop,212864,13587860,270,788.4,800.0,736,1088,30.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.283#",PushPop,212832,1781918,270,788.3,800.0,768,864,18.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.303#",PushPop,212769,984568,270,788.0,768.0,736,2880,129.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.279#",PushPop,212768,932527,270,788.0,800.0,768,832,19.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.313#",PushPop,212768,958990,270,788.0,768.0,736,1760,68.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.342#",PushPop,212768,943446,270,788.0,800.0,736,832,19.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.276#",PushPop,212736,944736,270,787.9,800.0,768,864,20.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.349#",PushPop,212705,3468389,270,787.8,800.0,736,1024,28.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.337#",PushPop,212608,6273701,270,787.4,800.0,736,1088,32.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.293#",PushPop,212385,945025,270,786.6,800.0,736,832,21.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.338#",PushPop,212256,946538,270,786.1,768.0,736,1088,33.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.330#",PushPop,212224,955298,270,786.0,768.0,768,832,19.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.299#",PushPop,212129,7576398,270,785.7,768.0,736,1184,40.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.328#",PushPop,212128,3802631,270,785.7,768.0,736,1184,48.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.305#",PushPop,212064,13246228,270,785.4,768.0,736,1152,35.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.354#",PushPop,212032,1012324,270,785.3,768.0,736,1792,69.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.344#",PushPop,211776,948411,270,784.4,768.0,736,928,25.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.292#",PushPop,211585,953079,270,783.6,768.0,736,896,19.7,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.304#",PushPop,211552,905427,270,783.5,768.0,736,832,19.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.326#",PushPop,211520,1053479,270,783.4,768.0,736,1184,36.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.332#",PushPop,211424,11585171,270,783.1,768.0,736,2368,103.6,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=input_transpose_fusion.70#,PushPop,211392,44022,8,26424.0,25072.0,20192,35200,6684.4,8,1.0,1.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.314#",PushPop,211296,1027547,270,782.6,768.0,736,1344,53.3,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.350#",PushPop,211201,988538,270,782.2,768.0,736,1120,29.9,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.282#",PushPop,211040,968805,270,781.6,768.0,736,832,20.5,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.319#",PushPop,210945,922047,270,781.3,768.0,736,864,20.4,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.275#",PushPop,210880,924019,270,781.0,768.0,736,832,16.9,270,1.0,2.0,0.0
TSL:XlaModule:#hlo_module=loop_multiply_fusion.16#,PushPop,210752,465254,8,26344.0,22928.0,18944,37824,7618.9,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.341#",PushPop,210688,5123128,270,780.3,768.0,736,992,25.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.335#",PushPop,209825,1143707,270,777.1,768.0,736,832,23.2,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.272#",PushPop,209536,924802,270,776.1,768.0,736,800,19.6,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.287#",PushPop,209536,924632,270,776.1,768.0,736,864,22.8,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.316#",PushPop,209248,954382,270,775.0,768.0,736,1824,67.1,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call,hlo_op=loop_dynamic_update_slice_fusion.273#",PushPop,208352,900909,270,771.7,768.0,736,800,21.0,270,1.0,2.0,0.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/while/body/closed_call/slice,hlo_op=wrapped_slice.49#",PushPop,207008,4000837,270,766.7,768.0,736,960,32.9,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=input_transpose_fusion.53#,PushPop,198944,46370,8,24868.0,24784.0,19744,31104,4954.0,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_add_fusion.35#,PushPop,198944,302592,8,24868.0,24800.0,17824,30336,4513.8,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=input_add_fusion#,PushPop,192992,260051,8,24124.0,25680.0,18272,28096,3727.0,12,1.5,0.0,1.0
TSL:XlaModule:#hlo_module=loop_divide_slice_fusion.2#,PushPop,192288,378851,8,24036.0,22336.0,15168,32576,6504.9,12,1.5,0.0,1.0
TSL:Thunk:#hlo_op=loop_pad_fusion#,PushPop,187872,26190,8,23484.0,23504.0,23264,23776,153.4,8,1.0,1.0,0.0
TSL:Thunk:#hlo_op=loop_add_compare_divide_fusion#,PushPop,181728,32640,8,22716.0,22912.0,21376,24256,1129.0,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=input_transpose_fusion.83#,PushPop,181057,346652,8,22632.1,20576.0,15392,32640,6919.5,12,1.5,0.0,1.0
"TSL:Thunk:#name=jit(_run_forecast_operational_jit)/while/body/closed_call/jit(step_thompson_column_with_precip)/iota,hlo_op=wrapped_iota.2#",PushPop,169088,1023683,270,626.3,608.0,576,1568,60.2,270,1.0,2.0,0.0
TSL:Thunk:#hlo_op=input_add_fusion#,PushPop,161024,23740,8,20128.0,18288.0,18240,25760,3427.1,8,1.0,1.0,0.0
TSL:XlaModule:#hlo_module=loop_dynamic_update_slice_fusion.121#,PushPop,160608,393404,8,20076.0,21216.0,6496,29440,7943.3,20,2.5,0.0,2.0
TSL:Thunk:#hlo_op=loop_add_fusion.35#,PushPop,158560,37540,8,19820.0,18112.0,17824,24832,3100.4,8,1.0,1.0,0.0
